rag_chunk_id,source_table,document_id,document_title,document_short_title,source_file,pdf_page_start,pdf_page_end,chunk_type,retrieval_priority,text,embedding_text,citation_text,content_function,mode_relevance,keywords_en,keywords_ko,summary_ko,security_class,processing_status,review_required,version
NDP1_TOC_001_C001,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,7,7,body,medium,Table of Contents CHAPTER ONE Who We Are: The Nature of Naval Services .............................. 3 Establishment of the Naval Services................................................................. 4 The Character of Naval Forces......................................................................... 7 CHAPTER TWO What We Do: Employment of Naval Forces .............................. 15 Deterrence ..................................................................................................... 17 Forward Presence ........................................................................................... 20 Naval Operations  Other Than War............................................................ 21 Sealift ............................................................................................................. 24 Joint Operations............................................................................................,"Document: NDP 1 - Naval Warfare
Chapter: Table of Contents
Section: TOC
English keywords: table of contents; chapter structure
Korean keywords: 목차; 장 구조
Text: Table of Contents CHAPTER ONE Who We Are: The Nature of Naval Services .............................. 3 Establishment of the Naval Services................................................................. 4 The Character of Naval Forces......................................................................... 7 CHAPTER TWO What We Do: Employment of Naval Forces .............................. 15 Deterrence ..................................................................................................... 17 Forward Presence ........................................................................................... 20 Naval Operations  Other Than War............................................................ 21 Sealift ............................................................................................................. 24 Joint Operations............................................................................................","NDP 1, Table of Contents, TOC, PDF p.7-7",source_control,qa,table of contents; chapter structure,목차; 장 구조,"해군력; 억제; 전방전개; 합동 관련 원문 chunk. 4개 장, 결론, 용어집으로 구성",public,ok,NO,v2
NDP1_TOC_001_C002,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,7,7,body,medium,"24 Naval Operations in War .............................................................................. 26 CHAPTER THREE How We Fight: Naval Warfare ................................................... 31 Two Styles of Warfare.................................................................................... 31 The Conduct of War ..................................................................................... 35 The Principles of War.................................................................................... 43 Preparation for War ...................................................................................... 50 CHAPTER FOUR Where We Are Headed: Into the 21st Century ......................... 59 Command, Control, and Surveillance............................................................ 61 Battlespace Dominance................................................................................... 63 Power Projection ...........................................................................................","Document: NDP 1 - Naval Warfare
Chapter: Table of Contents
Section: TOC
English keywords: table of contents; chapter structure
Korean keywords: 목차; 장 구조
Text: 24 Naval Operations in War .............................................................................. 26 CHAPTER THREE How We Fight: Naval Warfare ................................................... 31 Two Styles of Warfare.................................................................................... 31 The Conduct of War ..................................................................................... 35 The Principles of War.................................................................................... 43 Preparation for War ...................................................................................... 50 CHAPTER FOUR Where We Are Headed: Into the 21st Century ......................... 59 Command, Control, and Surveillance............................................................ 61 Battlespace Dominance................................................................................... 63 Power Projection ...........................................................................................","NDP 1, Table of Contents, TOC, PDF p.7-7",source_control,qa,table of contents; chapter structure,목차; 장 구조,"전력투사; 전장공간 관련 원문 chunk. 4개 장, 결론, 용어집으로 구성",public,ok,NO,v2
NDP1_TOC_001_C003,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,7,7,source_control,low,64 Force Sustainment.......................................................................................... 68 CONCLUSION............................................................................ 71 GLOSSARY ................................................................................. 72,"Document: NDP 1 - Naval Warfare
Chapter: Table of Contents
Section: TOC
English keywords: table of contents; chapter structure
Korean keywords: 목차; 장 구조
Text: 64 Force Sustainment.......................................................................................... 68 CONCLUSION............................................................................ 71 GLOSSARY ................................................................................. 72","NDP 1, Table of Contents, TOC, PDF p.7-7",source_control,qa,table of contents; chapter structure,목차; 장 구조,"지속지원 관련 원문 chunk. 4개 장, 결론, 용어집으로 구성",public,ok,NO,v2
NDP1_CH01_001_C001,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,9,9,body,high,"CHAPTER ONE Who We Are - The Nature of Naval Services “Whosoever can hold the sea has command of everything.” — Themistocles (524 - 460 B.C.) W e are a maritime nation with many interests, global economic interdependence, and a heritage inextricably tied to our geography. Routine intercontinental commercial flights and instantaneous worldwide communications have created new trade opportunities and brought nations closer together, yet we still rely on the oceans to serve as both a defensive barrier and a highway to commerce abroad. World economic stability depends upon vigorous transoceanic trade. Today, 90% of the worlds trade and 99% of our import-export tonnage is transported on the sea. Although the U.S. economy, with vast industrial, technological, agricultural, and resource components, is one of the most powerful in the world, it is not self-sufficient. We depend on the continued flow of raw materials and finished products to and from our country. Ensuring that the worlds sea lanes remain open is not only vital to our own economic survival; it is a global necessity.","Document: NDP 1 - Naval Warfare
Chapter: Chapter One
Section: Who We Are: The Nature of Naval Services
English keywords: maritime nation; sea lanes; trade
Korean keywords: 해양국가; 해상교통로; 무역
Text: CHAPTER ONE Who We Are - The Nature of Naval Services “Whosoever can hold the sea has command of everything.” — Themistocles (524 - 460 B.C.) W e are a maritime nation with many interests, global economic interdependence, and a heritage inextricably tied to our geography. Routine intercontinental commercial flights and instantaneous worldwide communications have created new trade opportunities and brought nations closer together, yet we still rely on the oceans to serve as both a defensive barrier and a highway to commerce abroad. World economic stability depends upon vigorous transoceanic trade. Today, 90% of the worlds trade and 99% of our import-export tonnage is transported on the sea. Although the U.S. economy, with vast industrial, technological, agricultural, and resource components, is one of the most powerful in the world, it is not self-sufficient. We depend on the continued flow of raw materials and finished products to and from our country. Ensuring that the worlds sea lanes remain open is not only vital to our own economic survival; it is a global necessity.","NDP 1, Chapter One, Who We Are: The Nature of Naval Services, PDF p.9-9",principle; consideration,qa; staff_advice,maritime nation; sea lanes; trade,해양국가; 해상교통로; 무역,미국은 해양국가이며 해상교통로와 세계 무역에 의존함,public,ok,NO,v2
NDP1_CH01_002_C001,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,10,10,body,medium,"Establishment of the Naval Services In both war and peace, the oceans and coastal waters of the world have been the lifelines of supply and communications. Recognizing the strategic importance of British resupply by sea during the American Revolutionary War, General George Washington initiated Americas first sea-based offensive against the British. Washingtons armed vessels provided significant support to colonial efforts, demonstrating the value of military operations at sea.
We assembled the initial continental fleet from converted merchantmen. As Congress continued to commission ships, notable leaders such as John Paul Jones helped to develop a proud and capable Navy. It was not long before that force was able to capture the worlds attention by displaying its ability to carry the fight overseas, far from American shores.","Document: NDP 1 - Naval Warfare
Chapter: Chapter One
Section: Establishment of the Naval Services
English keywords: Navy; Marine Corps; Coast Guard; littoral
Korean keywords: 해군; 해병대; 해안경비대; 연안
Text: Establishment of the Naval Services In both war and peace, the oceans and coastal waters of the world have been the lifelines of supply and communications. Recognizing the strategic importance of British resupply by sea during the American Revolutionary War, General George Washington initiated Americas first sea-based offensive against the British. Washingtons armed vessels provided significant support to colonial efforts, demonstrating the value of military operations at sea.
We assembled the initial continental fleet from converted merchantmen. As Congress continued to commission ships, notable leaders such as John Paul Jones helped to develop a proud and capable Navy. It was not long before that force was able to capture the worlds attention by displaying its ability to carry the fight overseas, far from American shores.","NDP 1, Chapter One, Establishment of the Naval Services, PDF p.10-10",background; mission_role,qa,Navy; Marine Corps; Coast Guard; littoral,해군; 해병대; 해안경비대; 연안,미 해군·해병대·해안경비대의 역사적 성립과 해양작전 성격,public,ok,NO,v2
NDP1_CH01_002_C002,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,10,10,body,medium,"Historical Painting In manning their early fleets, American commanders provided for Marines as part of their ships crews. In essence, the first Marines were soldiers detailed for sea service. Convinced that crews with Marines could fight successfully at sea and also mount military Bonhomme Richard versus Serapis, 1779
operations ashore, Congress passed an Act stating That, in addition to the present military establishment, there shall be raised and organized a Corps of Marines. Congress continued to provide for Marines as long as there was one Navy ship still at sea. After the Revolutionary War, however, both the Continental Navy and Marine Corps were disbanded.","Document: NDP 1 - Naval Warfare
Chapter: Chapter One
Section: Establishment of the Naval Services
English keywords: Navy; Marine Corps; Coast Guard; littoral
Korean keywords: 해군; 해병대; 해안경비대; 연안
Text: Historical Painting In manning their early fleets, American commanders provided for Marines as part of their ships crews. In essence, the first Marines were soldiers detailed for sea service. Convinced that crews with Marines could fight successfully at sea and also mount military Bonhomme Richard versus Serapis, 1779
operations ashore, Congress passed an Act stating That, in addition to the present military establishment, there shall be raised and organized a Corps of Marines. Congress continued to provide for Marines as long as there was one Navy ship still at sea. After the Revolutionary War, however, both the Continental Navy and Marine Corps were disbanded.","NDP 1, Chapter One, Establishment of the Naval Services, PDF p.10-10",background; mission_role,qa,Navy; Marine Corps; Coast Guard; littoral,해군; 해병대; 해안경비대; 연안,지휘관 관련 원문 chunk. 미 해군·해병대·해안경비대의 역사적 성립과 해양작전 성격,public,ok,NO,v2
NDP1_CH01_002_C003,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,11,11,body,medium,"Marines Landing Historical Painting The government of the United States soon recognized new threats to our young nation. Smuggling was diverting desperately needed tax money from our almost empty treasury. Alexander Hamilton, the first Secretary of the Treasury, proposed, and the Congress authorized in 1790, a fleet of ten boats for the collection of revenue. It became commonly known as the Revenue Marine, precursor to the U.S. Coast Guard.1 Another threat was the seizure of U.S. merchant shipping by predatory French privateers and pirates from U.S. Marines Land at New Providence, Bahamas, 1776 1 The United States Coast Guard was established in 1915 as the functional successor to the Revenue Marine of the 1790s, which later had become known as the Revenue Cutter Service. The Coast Guard is a military Service and a branch of the armed forces at all times. It is also a federal maritime law enforcement agency that operates under the Department of Transportation. In time of war, or when the President directs, the Coast Guard operates as a Service in the Navy, reporting to the Secretary of the Navy and the Chief of Naval Operations as guided by wartime directives.","Document: NDP 1 - Naval Warfare
Chapter: Chapter One
Section: Establishment of the Naval Services
English keywords: Navy; Marine Corps; Coast Guard; littoral
Korean keywords: 해군; 해병대; 해안경비대; 연안
Text: Marines Landing Historical Painting The government of the United States soon recognized new threats to our young nation. Smuggling was diverting desperately needed tax money from our almost empty treasury. Alexander Hamilton, the first Secretary of the Treasury, proposed, and the Congress authorized in 1790, a fleet of ten boats for the collection of revenue. It became commonly known as the Revenue Marine, precursor to the U.S. Coast Guard.1 Another threat was the seizure of U.S. merchant shipping by predatory French privateers and pirates from U.S. Marines Land at New Providence, Bahamas, 1776 1 The United States Coast Guard was established in 1915 as the functional successor to the Revenue Marine of the 1790s, which later had become known as the Revenue Cutter Service. The Coast Guard is a military Service and a branch of the armed forces at all times. It is also a federal maritime law enforcement agency that operates under the Department of Transportation. In time of war, or when the President directs, the Coast Guard operates as a Service in the Navy, reporting to the Secretary of the Navy and the Chief of Naval Operations as guided by wartime directives.","NDP 1, Chapter One, Establishment of the Naval Services, PDF p.11-11",background; mission_role,qa,Navy; Marine Corps; Coast Guard; littoral,해군; 해병대; 해안경비대; 연안,미 해군·해병대·해안경비대의 역사적 성립과 해양작전 성격,public,ok,NO,v2
NDP1_CH01_002_C004,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,12,12,body,medium,"the Mediterraneans Barbary coast. In addition to their Treasury duties, the ten boats, or Revenue Cutters, constituted the sole seaborne defense of the United States until Congress exercised its constitutional power and voted to establish and maintain a Navy. For the next few years, struggling with postwar debts, the nation still was not united in supporting the costly venture. In 1794, however, Congress authorized the Department of War to construct six frigates, for the protection of American merchantmen against the Barbary corsairs. Four years later, in response to renewed aggression by France during its war against Great Britain, Congress finally established the Department of the Navy, authorized the Marine Corps, and began the first significant buildup of naval forces2 as we know them today.","Document: NDP 1 - Naval Warfare
Chapter: Chapter One
Section: Establishment of the Naval Services
English keywords: Navy; Marine Corps; Coast Guard; littoral
Korean keywords: 해군; 해병대; 해안경비대; 연안
Text: the Mediterraneans Barbary coast. In addition to their Treasury duties, the ten boats, or Revenue Cutters, constituted the sole seaborne defense of the United States until Congress exercised its constitutional power and voted to establish and maintain a Navy. For the next few years, struggling with postwar debts, the nation still was not united in supporting the costly venture. In 1794, however, Congress authorized the Department of War to construct six frigates, for the protection of American merchantmen against the Barbary corsairs. Four years later, in response to renewed aggression by France during its war against Great Britain, Congress finally established the Department of the Navy, authorized the Marine Corps, and began the first significant buildup of naval forces2 as we know them today.","NDP 1, Chapter One, Establishment of the Naval Services, PDF p.12-12",background; mission_role,qa,Navy; Marine Corps; Coast Guard; littoral,해군; 해병대; 해안경비대; 연안,해군력 관련 원문 chunk. 미 해군·해병대·해안경비대의 역사적 성립과 해양작전 성격,public,ok,NO,v2
NDP1_CH01_002_C005,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,12,12,body,medium,"“The palpable necessity of power to provide and maintain a navy has protected that part of the Constitution against a spirit of censure which has spared few other parts. It must, indeed, be numbered among the greatest blessings of America that as her Union will be the only source of her maritime strength, so this will be a principal source of her security against danger from abroad.” — James Madison, The Federalist Papers, 1788 Our three maritime Services  Navy, Marine Corps, and Coast Guard  conduct operations in the worlds oceans and littoral regions.3 With such capable naval forces, we view the oceans not as an obstacle, but as our base of operations and our maneuver space, which we either can control or deny to an opponent. Whenever we face an adversary without a blue-water fleet, the oceans serve as barriers for our defense. As important though, the oceans provide the United States avenues of world trade and military lines of communication with allies and friends  when they are protected by our strong naval forces.","Document: NDP 1 - Naval Warfare
Chapter: Chapter One
Section: Establishment of the Naval Services
English keywords: Navy; Marine Corps; Coast Guard; littoral
Korean keywords: 해군; 해병대; 해안경비대; 연안
Text: “The palpable necessity of power to provide and maintain a navy has protected that part of the Constitution against a spirit of censure which has spared few other parts. It must, indeed, be numbered among the greatest blessings of America that as her Union will be the only source of her maritime strength, so this will be a principal source of her security against danger from abroad.” — James Madison, The Federalist Papers, 1788 Our three maritime Services  Navy, Marine Corps, and Coast Guard  conduct operations in the worlds oceans and littoral regions.3 With such capable naval forces, we view the oceans not as an obstacle, but as our base of operations and our maneuver space, which we either can control or deny to an opponent. Whenever we face an adversary without a blue-water fleet, the oceans serve as barriers for our defense. As important though, the oceans provide the United States avenues of world trade and military lines of communication with allies and friends  when they are protected by our strong naval forces.","NDP 1, Chapter One, Establishment of the Naval Services, PDF p.12-12",background; mission_role,qa,Navy; Marine Corps; Coast Guard; littoral,해군; 해병대; 해안경비대; 연안,해군력 관련 원문 chunk. 미 해군·해병대·해안경비대의 역사적 성립과 해양작전 성격,public,ok,NO,v2
NDP1_CH01_002_C006,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,12,12,body,medium,"To appreciate operations in the maritime environment, it is necessary to understand the distinctive character of naval forces. 3 The term littoral, as it applies to naval operations in this publication, is not restricted to the limited oceanographic definition encompassing the worlds coastal regions. Rather, it includes that portion of the worlds land masses adjacent to the oceans within direct control of and vulnerable to the striking power of sea-based forces. 2 Hereafter, the term naval forces will mean both the Navy and the Marine Corps, and when under Navy operational control, the Coast Guard.","Document: NDP 1 - Naval Warfare
Chapter: Chapter One
Section: Establishment of the Naval Services
English keywords: Navy; Marine Corps; Coast Guard; littoral
Korean keywords: 해군; 해병대; 해안경비대; 연안
Text: To appreciate operations in the maritime environment, it is necessary to understand the distinctive character of naval forces. 3 The term littoral, as it applies to naval operations in this publication, is not restricted to the limited oceanographic definition encompassing the worlds coastal regions. Rather, it includes that portion of the worlds land masses adjacent to the oceans within direct control of and vulnerable to the striking power of sea-based forces. 2 Hereafter, the term naval forces will mean both the Navy and the Marine Corps, and when under Navy operational control, the Coast Guard.","NDP 1, Chapter One, Establishment of the Naval Services, PDF p.12-12",background; mission_role,qa,Navy; Marine Corps; Coast Guard; littoral,해군; 해병대; 해안경비대; 연안,해군력; 집중 관련 원문 chunk. 미 해군·해병대·해안경비대의 역사적 성립과 해양작전 성격,public,ok,NO,v2
NDP1_CH01_003_C001,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,13,13,body,high,"The Character of Naval Forces We are, first, American fighting men and women. We take ships and submarines to sea, fly aircraft, land on foreign shores, stand watches around the clock and around the world and, when required, engage the enemy at sea and ashore. Our people are our most valued resource and provide the element of will against adversity, supply essential creativity amid the uncertainties of conflict, and combine inspiration, reason, and experience to achieve our national objectives in peace and in war.","Document: NDP 1 - Naval Warfare
Chapter: Chapter One
Section: The Character of Naval Forces
English keywords: readiness; flexibility; self-sustainability; mobility
Korean keywords: 준비태세; 융통성; 자체지속성; 기동성
Text: The Character of Naval Forces We are, first, American fighting men and women. We take ships and submarines to sea, fly aircraft, land on foreign shores, stand watches around the clock and around the world and, when required, engage the enemy at sea and ashore. Our people are our most valued resource and provide the element of will against adversity, supply essential creativity amid the uncertainties of conflict, and combine inspiration, reason, and experience to achieve our national objectives in peace and in war.","NDP 1, Chapter One, The Character of Naval Forces, PDF p.13-13",capability; principle; consideration,qa; staff_advice,readiness; flexibility; self-sustainability; mobility,준비태세; 융통성; 자체지속성; 기동성,"해군력; 목표 관련 원문 chunk. 해군력의 핵심 특성은 readiness, flexibility, self-sustainability, mobility",public,ok,NO,v2
NDP1_CH01_003_C002,Chunk_Metadata,NDP 1,Naval Warfare,NDP 1,NDP_1_Naval_Warfare_1994.pdf,13,13,body,high,"Every day, dedicated Sailors and Marines make countless sacrifices while supporting our national objectives. At the heart of this selflessness are core values that drive personal standards of excellence and moral strength. Our nation places special trust and confidence in these men and women while giving them the sobering responsibility of properly exercising military power that is greater than any in history. This trust is warranted by our continued competence in carrying out roles, absolute integrity in actions and relationships, and personal courage that overcomes moral dilemmas and physical obstacles through an unyielding sense of duty and commitment. This professional ethic, shared by every member of our naval forces, enhances cohesion and promotes teamwork. It establishes an environment in which we are able to share and delegate responsibilities in working toward a common goal.","Document: NDP 1 - Naval Warfare
Chapter: Chapter One
Section: The Character of Naval Forces
English keywords: readiness; flexibility; self-sustainability; mobility
Korean keywords: 준비태세; 융통성; 자체지속성; 기동성
Text: Every day, dedicated Sailors and Marines make countless sacrifices while supporting our national objectives. At the heart of this selflessness are core values that drive personal standards of excellence and moral strength. Our nation places special trust and confidence in these men and women while giving them the sobering responsibility of properly exercising military power that is greater than any in history. This trust is warranted by our continued competence in carrying out roles, absolute integrity in actions and relationships, and personal courage that overcomes moral dilemmas and physical obstacles through an unyielding sense of duty and commitment. This professional ethic, shared by every member of our naval forces, enhances cohesion and promotes teamwork. It establishes an environment in which we are able to share and delegate responsibilities in working toward a common goal.","NDP 1, Chapter One, The Character of Naval Forces, PDF p.13-13",capability; principle; consideration,qa; staff_advice,readiness; flexibility; self-sustainability; mobility,준비태세; 융통성; 자체지속성; 기동성,"해군력; 목표 관련 원문 chunk. 해군력의 핵심 특성은 readiness, flexibility, self-sustainability, mobility",public,ok,NO,v2
