rag_chunk_id,source_table,document_id,document_title,document_short_title,source_file,pdf_page_start,pdf_page_end,chunk_type,retrieval_priority,text,embedding_text,citation_text,content_function,mode_relevance,keywords_en,keywords_ko,summary_ko,security_class,processing_status,review_required,version
MSRG_GLOS_TERM_168,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,92,92,acronym,high,Amphibious Ready Group,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: ARG
Korean keywords: 해양참모운용 용어
Text: Amphibious Ready Group","MSRG DEC 2025, Glossary/Acronyms, PDF p.92-92",glossary_definition; definition,qa; staff_advice,ARG,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_169,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,92,92,acronym,high,Anti-Ship Missile; Air-To-Surface Missile,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: ASM
Korean keywords: 해양참모운용 용어
Text: Anti-Ship Missile; Air-To-Surface Missile","MSRG DEC 2025, Glossary/Acronyms, PDF p.92-92",glossary_definition; definition,qa; staff_advice,ASM,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_170,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,92,92,acronym,high,Antisubmarine Warfare,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: ASW
Korean keywords: 해양참모운용 용어
Text: Antisubmarine Warfare","MSRG DEC 2025, Glossary/Acronyms, PDF p.92-92",glossary_definition; definition,qa; staff_advice,ASW,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_171,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,92,92,acronym,high,Antiterrorism/Force Protection,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: AT/FP
Korean keywords: 방호
Text: Antiterrorism/Force Protection","MSRG DEC 2025, Glossary/Acronyms, PDF p.92-92",glossary_definition; definition,qa; staff_advice,AT/FP,방호,,public,ok,NO,v1
MSRG_GLOS_TERM_172,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,92,92,acronym,high,Air Tasking Order,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: ATO
Korean keywords: 해양참모운용 용어
Text: Air Tasking Order","MSRG DEC 2025, Glossary/Acronyms, PDF p.92-92",glossary_definition; definition,qa; staff_advice,ATO,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_173,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,92,92,acronym,high,"Boards, Bureaus, Centers, Cells, And Working Groups (i.e., centers and cells), and Cross-Functional Teams (CFTs) (i.e., working groups and boards)","Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: B2C2WG
Korean keywords: 기능팀; 교차기능팀
Text: Boards, Bureaus, Centers, Cells, And Working Groups (i.e., centers and cells), and Cross-Functional Teams (CFTs) (i.e., working groups and boards)","MSRG DEC 2025, Glossary/Acronyms, PDF p.92-92",glossary_definition; definition,qa; staff_advice,B2C2WG,기능팀; 교차기능팀,,public,ok,NO,v1
MSRG_GLOS_TERM_174,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,92,92,acronym,high,Battle Damage Assessment,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: BDA
Korean keywords: 해양참모운용 용어
Text: Battle Damage Assessment","MSRG DEC 2025, Glossary/Acronyms, PDF p.92-92",glossary_definition; definition,qa; staff_advice,BDA,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_175,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,92,92,acronym,high,Ballistic Missile Defense,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: BMD
Korean keywords: 해양참모운용 용어
Text: Ballistic Missile Defense","MSRG DEC 2025, Glossary/Acronyms, PDF p.92-92",glossary_definition; definition,qa; staff_advice,BMD,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_176,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,92,92,acronym,high,Be Prepared To,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: BPT
Korean keywords: 해양참모운용 용어
Text: Be Prepared To","MSRG DEC 2025, Glossary/Acronyms, PDF p.92-92",glossary_definition; definition,qa; staff_advice,BPT,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_177,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,92,92,acronym,high,Command and Control,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: C2
Korean keywords: 지휘통제
Text: Command and Control","MSRG DEC 2025, Glossary/Acronyms, PDF p.92-92",glossary_definition; definition,qa; staff_advice,C2,지휘통제,,public,ok,NO,v1
MSRG_GLOS_TERM_178,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,92,92,acronym,high,Civil Affairs,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: CA
Korean keywords: 해양참모운용 용어
Text: Civil Affairs","MSRG DEC 2025, Glossary/Acronyms, PDF p.92-92",glossary_definition; definition,qa; staff_advice,CA,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_179,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,93,93,acronym,high,Critical Asset List,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: CAL
Korean keywords: 해양참모운용 용어
Text: Critical Asset List","MSRG DEC 2025, Glossary/Acronyms, PDF p.93-93",glossary_definition; definition,qa; staff_advice,CAL,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_180,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,93,93,acronym,high,Combat Air Patrol,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: CAP
Korean keywords: 해양참모운용 용어
Text: Combat Air Patrol","MSRG DEC 2025, Glossary/Acronyms, PDF p.93-93",glossary_definition; definition,qa; staff_advice,CAP,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_181,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,93,93,acronym,high,Close Air Support CaS Collaboration at Sea (website),"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: CAS
Korean keywords: 해양참모운용 용어
Text: Close Air Support CaS Collaboration at Sea (website)","MSRG DEC 2025, Glossary/Acronyms, PDF p.93-93",glossary_definition; definition,qa; staff_advice,CAS,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_182,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,93,93,acronym,high,"Commander, Amphibious Task Force","Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: CATF
Korean keywords: 해양참모운용 용어
Text: Commander, Amphibious Task Force","MSRG DEC 2025, Glossary/Acronyms, PDF p.93-93",glossary_definition; definition,qa; staff_advice,CATF,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_183,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,93,93,acronym,high,"Chemical, Biological, Radiological, Nuclear, And High-Yield Explosives","Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: CBRNE
Korean keywords: 해양참모운용 용어
Text: Chemical, Biological, Radiological, Nuclear, And High-Yield Explosives","MSRG DEC 2025, Glossary/Acronyms, PDF p.93-93",glossary_definition; definition,qa; staff_advice,CBRNE,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_184,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,93,93,acronym,high,Critical Capability,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: CC
Korean keywords: 핵심능력
Text: Critical Capability","MSRG DEC 2025, Glossary/Acronyms, PDF p.93-93",glossary_definition; definition,qa; staff_advice,CC,핵심능력,,public,ok,NO,v1
MSRG_GLOS_TERM_185,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,93,93,acronym,high,Combatant Commander,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: CCDR
Korean keywords: 해양참모운용 용어
Text: Combatant Commander","MSRG DEC 2025, Glossary/Acronyms, PDF p.93-93",glossary_definition; definition,qa; staff_advice,CCDR,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_186,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,93,93,acronym,high,Commander’s Critical Information Requirement,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: CCIR
Korean keywords: 지휘관 핵심정보요구
Text: Commander’s Critical Information Requirement","MSRG DEC 2025, Glossary/Acronyms, PDF p.93-93",glossary_definition; definition,qa; staff_advice,CCIR,지휘관 핵심정보요구,,public,ok,NO,v1
MSRG_GLOS_TERM_187,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,93,93,acronym,high,Combatant Command,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: CCMD
Korean keywords: 해양참모운용 용어
Text: Combatant Command","MSRG DEC 2025, Glossary/Acronyms, PDF p.93-93",glossary_definition; definition,qa; staff_advice,CCMD,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_188,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,93,93,acronym,high,Critical Contact of Interest C-day Unnamed day on which a deployment operation commences,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: CCOI
Korean keywords: 해양참모운용 용어
Text: Critical Contact of Interest C-day Unnamed day on which a deployment operation commences","MSRG DEC 2025, Glossary/Acronyms, PDF p.93-93",glossary_definition; definition,qa; staff_advice,CCOI,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_189,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,93,93,acronym,high,Coastal Defense Cruise Missile,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: CDCM
Korean keywords: 방책
Text: Coastal Defense Cruise Missile","MSRG DEC 2025, Glossary/Acronyms, PDF p.93-93",glossary_definition; definition,qa; staff_advice,CDCM,방책,,public,ok,NO,v1
MSRG_GLOS_TERM_190,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,93,93,acronym,high,Combined Enterprise Regional Information Exchange System,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: CENTRIXS
Korean keywords: 해양참모운용 용어
Text: Combined Enterprise Regional Information Exchange System","MSRG DEC 2025, Glossary/Acronyms, PDF p.93-93",glossary_definition; definition,qa; staff_advice,CENTRIXS,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_191,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,93,93,acronym,high,Combined Force Air Component Commander,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: CFACC
Korean keywords: 해양참모운용 용어
Text: Combined Force Air Component Commander","MSRG DEC 2025, Glossary/Acronyms, PDF p.93-93",glossary_definition; definition,qa; staff_advice,CFACC,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_192,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,93,93,acronym,high,Combined Force Land Component Commander,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: CFLCC
Korean keywords: 해양참모운용 용어
Text: Combined Force Land Component Commander","MSRG DEC 2025, Glossary/Acronyms, PDF p.93-93",glossary_definition; definition,qa; staff_advice,CFLCC,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_193,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,93,93,acronym,high,Combined Force Maritime Component Commander,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: CFMCC
Korean keywords: 해양참모운용 용어
Text: Combined Force Maritime Component Commander","MSRG DEC 2025, Glossary/Acronyms, PDF p.93-93",glossary_definition; definition,qa; staff_advice,CFMCC,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_194,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,93,93,acronym,high,Combined Force Special Operations Component Commander,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: CFSOCC
Korean keywords: 해양참모운용 용어
Text: Combined Force Special Operations Component Commander","MSRG DEC 2025, Glossary/Acronyms, PDF p.93-93",glossary_definition; definition,qa; staff_advice,CFSOCC,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_195,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,93,93,acronym,high,"Cross-Functional Team (i.e., OPTs, working groups and boards)","Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: CFT
Korean keywords: 기능팀; 교차기능팀
Text: Cross-Functional Team (i.e., OPTs, working groups and boards)","MSRG DEC 2025, Glossary/Acronyms, PDF p.93-93",glossary_definition; definition,qa; staff_advice,CFT,기능팀; 교차기능팀,,public,ok,NO,v1
MSRG_GLOS_TERM_196,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,93,93,acronym,high,Counterintelligence,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: CI
Korean keywords: 정보
Text: Counterintelligence","MSRG DEC 2025, Glossary/Acronyms, PDF p.93-93",glossary_definition; definition,qa; staff_advice,CI,정보,,public,ok,NO,v1
MSRG_GLOS_TERM_197,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,93,93,acronym,high,Collaborative Information Environment,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: CIE
Korean keywords: 해양참모운용 용어
Text: Collaborative Information Environment","MSRG DEC 2025, Glossary/Acronyms, PDF p.93-93",glossary_definition; definition,qa; staff_advice,CIE,해양참모운용 용어,,public,ok,NO,v1
