chunk_id,parent_structure_id,document_id,document_title,document_short_title,publication_date,publisher,source_file,pdf_page_start,pdf_page_end,printed_page_start,printed_page_end,chapter,section,subsection,chunk_type,chunk_text,chunk_char_count,token_count_est,content_function,mode_relevance,retrieval_priority,keywords_en,keywords_ko,summary_ko,embedding_text,citation_text,security_class,answer_limit_note,source_locator,language,processing_status,review_required,version,created_date,updated_date
FM6_0_2022_CASE_0157_SUMMARY,FM6_0_2022_FIGTAB,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,84,84,D,D,Figures and Tables,Table 4-14. Sample targeting working group,,case_summary,Summary of Table 4-14. Sample targeting working group. This visual/table supports the surrounding discussion on Sample targeting working group.,143,36,case_example;summary_reference,qa;staff_advice,medium,working group; targeting,실무회의; 표적처리,Figures and Tables / Table 4-14. Sample targeting working group 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Figures and Tables
Section: Table 4-14. Sample targeting working group
Subsection: 
Type: case_summary
Keywords: working group, targeting
Text: Summary of Table 4-14. Sample targeting working group. This visual/table supports the surrounding discussion on Sample targeting working group.","FM 6-0 (16 May 2022), FM 6-0, D: Summary of Table 4-14. Sample targeting working group. This visual/table supports the surrounding discussion on Sample targeting working group.",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, D",en,complete,NO,v1,2026-05-07,2026-05-07
FM6_0_2022_CASE_0158_FULL,FM6_0_2022_FIGTAB,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,84,84,D,D,Figures and Tables,Table 4-14. Sample targeting working group,,case_full_text,engage them. The staff then assigns friendly capabilities to locate and track targets and engage those targets to produce the desired effect on each target. Members present the results of their work to the commander at the targeting board (see paragraphs 4-58 and 4-59) for approval. Sample instructions for a division-level targeting working group are listed in table 4-14. Table 4-14. Sample targeting working group General Information Participants Title: Targeting. Purpose: Conduct targeting. Frequency: Daily. Duration: 1.5 hours. Location: Fires cell.,557,140,case_example;full_text_reference,qa;staff_advice,medium,commander; staff; working group; board; targeting; fires,지휘관; 참모; 실무회의; 위원회; 표적처리; 화력,Figures and Tables / Table 4-14. Sample targeting working group 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Figures and Tables
Section: Table 4-14. Sample targeting working group
Subsection: 
Type: case_full_text
Keywords: commander, staff, working group, board, targeting, fires
Text: engage them. The staff then assigns friendly capabilities to locate and track targets and engage those targets to produce the desired effect on each target. Members present the results of their work to the commander at the targeting board (see paragraphs 4-58 and 4-59) for approval. Sample instructions for a division-level targeting working group are listed in table 4-14. Table 4-14. Sample targeting working group General Information Participants Title: Targeting. Purpose: Conduct targeting. Frequency: Daily. Duration: 1.5 hours. Location: Fires cell.","FM 6-0 (16 May 2022), FM 6-0, D: engage them. The staff then assigns friendly capabilities to locate and track targets and engage those targets to produce the desired effect on each target. Members present the results of their work to the commander at the targeting board (see paragraphs 4-58 and 4-59) for approval. Sample instructions for a division-level targeting working group are listed in table 4-14. Table 4-14. Sample targeting working group General Information Participants",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, D",en,complete,NO,v1,2026-05-07,2026-05-07
FM6_0_2022_CASE_0159_SUMMARY,FM6_0_2022_FIGTAB,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,85,85,m,m,Figures and Tables,Table 4-14. Sample targeting working group (continued),,case_summary,Summary of Table 4-14. Sample targeting working group (continued). This visual/table supports the surrounding discussion on Sample targeting working group (continued).,167,42,case_example;summary_reference,qa;staff_advice,medium,working group; targeting,실무회의; 표적처리,Figures and Tables / Table 4-14. Sample targeting working group (continued) 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Figures and Tables
Section: Table 4-14. Sample targeting working group (continued)
Subsection: 
Type: case_summary
Keywords: working group, targeting
Text: Summary of Table 4-14. Sample targeting working group (continued). This visual/table supports the surrounding discussion on Sample targeting working group (continued).","FM 6-0 (16 May 2022), FM 6-0, m: Summary of Table 4-14. Sample targeting working group (continued). This visual/table supports the surrounding discussion on Sample targeting working group (continued).",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, m",en,complete,NO,v1,2026-05-07,2026-05-07
FM6_0_2022_CASE_0160_FULL,FM6_0_2022_FIGTAB,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,85,85,m,m,Figures and Tables,Table 4-14. Sample targeting working group (continued),,case_full_text,"Battle Rhythm and Meetings 0D\ Table 4-14. Sample targeting working group (continued) Inputs and Outputs Agenda (Responsibly Party) Inputs: Commander’s targeting guidance. Battle damage assessments. Collection plan. Previous cycle’s high-payoff target list,",257,65,case_example;full_text_reference,qa;staff_advice,medium,commander; battle rhythm; meeting; working group; targeting,지휘관; 전투리듬; 회의; 실무회의; 표적처리,Figures and Tables / Table 4-14. Sample targeting working group (continued) 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Figures and Tables
Section: Table 4-14. Sample targeting working group (continued)
Subsection: 
Type: case_full_text
Keywords: commander, battle rhythm, meeting, working group, targeting
Text: Battle Rhythm and Meetings 0D\ Table 4-14. Sample targeting working group (continued) Inputs and Outputs Agenda (Responsibly Party) Inputs: Commander’s targeting guidance. Battle damage assessments. Collection plan. Previous cycle’s high-payoff target list,","FM 6-0 (16 May 2022), FM 6-0, m: Battle Rhythm and Meetings 0D\ Table 4-14. Sample targeting working group (continued) Inputs and Outputs Agenda (Responsibly Party) Inputs: Commander’s targeting guidance. Battle damage assessments. Collection plan. Previous cycle’s high-payoff target list,",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, m",en,complete,NO,v1,2026-05-07,2026-05-07
FM6_0_2022_CASE_0161_SUMMARY,FM6_0_2022_FIGTAB,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,85,85,m,m,Figures and Tables,Table 4-15. Sample airspace control working group,,case_summary,Summary of Table 4-15. Sample airspace control working group. This visual/table supports the surrounding discussion on Sample airspace control working group.,157,40,case_example;summary_reference,qa;staff_advice,medium,working group,실무회의,Figures and Tables / Table 4-15. Sample airspace control working group 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Figures and Tables
Section: Table 4-15. Sample airspace control working group
Subsection: 
Type: case_summary
Keywords: working group
Text: Summary of Table 4-15. Sample airspace control working group. This visual/table supports the surrounding discussion on Sample airspace control working group.","FM 6-0 (16 May 2022), FM 6-0, m: Summary of Table 4-15. Sample airspace control working group. This visual/table supports the surrounding discussion on Sample airspace control working group.",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, m",en,complete,NO,v1,2026-05-07,2026-05-07
FM6_0_2022_CASE_0162_FULL,FM6_0_2022_FIGTAB,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,85,85,m,m,Figures and Tables,Table 4-15. Sample airspace control working group,,case_full_text,"representatives from the airspace element, aviation element, air and missile defense element, fires cell, tactical air control party, unmanned aircraft systems element, and other staff sections as required. Organizations without organic airspace elements accomplish airspace control through their airspace control working group. Table 4-15 lists sample instructions for a division-level airspace control working group. Table 4-15. Sample airspace control working group General Information Participants Title: Airspace. Purpose: Synchronize airspace users. Frequency: Daily. Duration: <1 hour. Medium: Face-to-face, tactical airspace",632,158,case_example;full_text_reference,qa;staff_advice,medium,staff; working group; fires,참모; 실무회의; 화력,Figures and Tables / Table 4-15. Sample airspace control working group 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Figures and Tables
Section: Table 4-15. Sample airspace control working group
Subsection: 
Type: case_full_text
Keywords: staff, working group, fires
Text: representatives from the airspace element, aviation element, air and missile defense element, fires cell, tactical air control party, unmanned aircraft systems element, and other staff sections as required. Organizations without organic airspace elements accomplish airspace control through their airspace control working group. Table 4-15 lists sample instructions for a division-level airspace control working group. Table 4-15. Sample airspace control working group General Information Participants Title: Airspace. Purpose: Synchronize airspace users. Frequency: Daily. Duration: <1 hour. Medium: Face-to-face, tactical airspace","FM 6-0 (16 May 2022), FM 6-0, m: representatives from the airspace element, aviation element, air and missile defense element, fires cell, tactical air control party, unmanned aircraft systems element, and other staff sections as required. Organizations without organic airspace elements accomplish airspace control through their airspace control working group. Table 4-15 lists sample instructions for a division-level airspace control working group. Table 4-15. Sample airspace con",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, m",en,complete,NO,v1,2026-05-07,2026-05-07
FM6_0_2022_CASE_0163_SUMMARY,FM6_0_2022_FIGTAB,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,86,86,D,D,Figures and Tables,Table 4-15. Sample airspace control working group (continued),,case_summary,Summary of Table 4-15. Sample airspace control working group (continued). This visual/table supports the surrounding discussion on Sample airspace control working group (continued).,181,46,case_example;summary_reference,qa;staff_advice,medium,working group,실무회의,Figures and Tables / Table 4-15. Sample airspace control working group (continued) 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Figures and Tables
Section: Table 4-15. Sample airspace control working group (continued)
Subsection: 
Type: case_summary
Keywords: working group
Text: Summary of Table 4-15. Sample airspace control working group (continued). This visual/table supports the surrounding discussion on Sample airspace control working group (continued).","FM 6-0 (16 May 2022), FM 6-0, D: Summary of Table 4-15. Sample airspace control working group (continued). This visual/table supports the surrounding discussion on Sample airspace control working group (continued).",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, D",en,complete,NO,v1,2026-05-07,2026-05-07
FM6_0_2022_CASE_0164_FULL,FM6_0_2022_FIGTAB,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,86,86,D,D,Figures and Tables,Table 4-15. Sample airspace control working group (continued),,case_full_text,Chapter 4 0D\ Table 4-15. Sample airspace control working group (continued) Inputs and Outputs Agenda (Responsibly Party) Inputs: Division assigned airspace. Commander’s priority of airspace users. Appendix 10 (Airspace Control) of,231,58,case_example;full_text_reference,qa;staff_advice,medium,commander; working group,지휘관; 실무회의,Figures and Tables / Table 4-15. Sample airspace control working group (continued) 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Figures and Tables
Section: Table 4-15. Sample airspace control working group (continued)
Subsection: 
Type: case_full_text
Keywords: commander, working group
Text: Chapter 4 0D\ Table 4-15. Sample airspace control working group (continued) Inputs and Outputs Agenda (Responsibly Party) Inputs: Division assigned airspace. Commander’s priority of airspace users. Appendix 10 (Airspace Control) of","FM 6-0 (16 May 2022), FM 6-0, D: Chapter 4 0D\ Table 4-15. Sample airspace control working group (continued) Inputs and Outputs Agenda (Responsibly Party) Inputs: Division assigned airspace. Commander’s priority of airspace users. Appendix 10 (Airspace Control) of",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, D",en,complete,NO,v1,2026-05-07,2026-05-07
FM6_0_2022_CASE_0165_SUMMARY,FM6_0_2022_FIGTAB,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,87,87,m,m,Figures and Tables,Table 4-16. Sample operations assessment board,,case_summary,Summary of Table 4-16. Sample operations assessment board. This visual/table supports the surrounding discussion on Sample operations assessment board.,151,38,case_example;summary_reference,qa;staff_advice,medium,board,위원회,Figures and Tables / Table 4-16. Sample operations assessment board 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Figures and Tables
Section: Table 4-16. Sample operations assessment board
Subsection: 
Type: case_summary
Keywords: board
Text: Summary of Table 4-16. Sample operations assessment board. This visual/table supports the surrounding discussion on Sample operations assessment board.","FM 6-0 (16 May 2022), FM 6-0, m: Summary of Table 4-16. Sample operations assessment board. This visual/table supports the surrounding discussion on Sample operations assessment board.",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, m",en,complete,NO,v1,2026-05-07,2026-05-07
FM6_0_2022_CASE_0166_FULL,FM6_0_2022_FIGTAB,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,87,87,m,m,Figures and Tables,Table 4-16. Sample operations assessment board,,case_full_text,the commander may provide planning guidance at the end of the meeting or spend some time to think about the assessment before providing planning guidance. Key outputs from this meeting may include changes to the current plan resulting in a new operation order. Sample instructions for a division-level operation assessment board are listed in table 4-16. Table 4-16. Sample operations assessment board General Information Participants Title: Operations assessment board. Purpose: Provide the commander with an assessment of the operation’s progress toward obtaining end state conditions. Frequency: Weekly.,606,152,case_example;full_text_reference,qa;staff_advice,medium,commander; meeting; board,지휘관; 회의; 위원회,Figures and Tables / Table 4-16. Sample operations assessment board 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Figures and Tables
Section: Table 4-16. Sample operations assessment board
Subsection: 
Type: case_full_text
Keywords: commander, meeting, board
Text: the commander may provide planning guidance at the end of the meeting or spend some time to think about the assessment before providing planning guidance. Key outputs from this meeting may include changes to the current plan resulting in a new operation order. Sample instructions for a division-level operation assessment board are listed in table 4-16. Table 4-16. Sample operations assessment board General Information Participants Title: Operations assessment board. Purpose: Provide the commander with an assessment of the operation’s progress toward obtaining end state conditions. Frequency: Weekly.","FM 6-0 (16 May 2022), FM 6-0, m: the commander may provide planning guidance at the end of the meeting or spend some time to think about the assessment before providing planning guidance. Key outputs from this meeting may include changes to the current plan resulting in a new operation order. Sample instructions for a division-level operation assessment board are listed in table 4-16. Table 4-16. Sample operations assessment board General Information Participants Title: Operatio",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, m",en,complete,NO,v1,2026-05-07,2026-05-07
FM6_0_2022_CASE_0167_SUMMARY,FM6_0_2022_FIGTAB,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,88,88,D,D,Figures and Tables,Table 4-17. Sample plans synchronization board,,case_summary,Summary of Table 4-17. Sample plans synchronization board. This visual/table supports the surrounding discussion on Sample plans synchronization board.,151,38,case_example;summary_reference,qa;staff_advice,medium,board,위원회,Figures and Tables / Table 4-17. Sample plans synchronization board 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Figures and Tables
Section: Table 4-17. Sample plans synchronization board
Subsection: 
Type: case_summary
Keywords: board
Text: Summary of Table 4-17. Sample plans synchronization board. This visual/table supports the surrounding discussion on Sample plans synchronization board.","FM 6-0 (16 May 2022), FM 6-0, D: Summary of Table 4-17. Sample plans synchronization board. This visual/table supports the surrounding discussion on Sample plans synchronization board.",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, D",en,complete,NO,v1,2026-05-07,2026-05-07
FM6_0_2022_CASE_0168_FULL,FM6_0_2022_FIGTAB,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,88,88,D,D,Figures and Tables,Table 4-17. Sample plans synchronization board,,case_full_text,"Note. The plans synchronization board is not a replacement for the required interaction between commanders and planners during planning. The situation dictates planning requirements to include the scheduling of planning events (for example, mission analysis, course of action approval, and operation order briefings) in the unit’s battle rhythm. Table 4-17. Sample plans synchronization board General Information Participants Title: Plans synchronization board. Purpose: Update the commander on planning efforts and receive guidance for future planning. Frequency: Weekly. Duration: Two hours.",593,149,case_example;full_text_reference,qa;staff_advice,medium,commander; battle rhythm; briefing; board,지휘관; 전투리듬; 브리핑; 위원회,Figures and Tables / Table 4-17. Sample plans synchronization board 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Figures and Tables
Section: Table 4-17. Sample plans synchronization board
Subsection: 
Type: case_full_text
Keywords: commander, battle rhythm, briefing, board
Text: Note. The plans synchronization board is not a replacement for the required interaction between commanders and planners during planning. The situation dictates planning requirements to include the scheduling of planning events (for example, mission analysis, course of action approval, and operation order briefings) in the unit’s battle rhythm. Table 4-17. Sample plans synchronization board General Information Participants Title: Plans synchronization board. Purpose: Update the commander on planning efforts and receive guidance for future planning. Frequency: Weekly. Duration: Two hours.","FM 6-0 (16 May 2022), FM 6-0, D: Note. The plans synchronization board is not a replacement for the required interaction between commanders and planners during planning. The situation dictates planning requirements to include the scheduling of planning events (for example, mission analysis, course of action approval, and operation order briefings) in the unit’s battle rhythm. Table 4-17. Sample plans synchronization board General Information Participants Title: Plans synchroniza",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, D",en,complete,NO,v1,2026-05-07,2026-05-07
FM6_0_2022_CASE_0169_SUMMARY,FM6_0_2022_FIGTAB,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,89,89,m,m,Figures and Tables,Table 4-18. Sample sustainment board,,case_summary,Summary of Table 4-18. Sample sustainment board. This visual/table supports the surrounding discussion on Sample sustainment board.,131,33,case_example;summary_reference,qa;staff_advice,medium,board; sustainment,위원회; 지속지원,Figures and Tables / Table 4-18. Sample sustainment board 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Figures and Tables
Section: Table 4-18. Sample sustainment board
Subsection: 
Type: case_summary
Keywords: board, sustainment
Text: Summary of Table 4-18. Sample sustainment board. This visual/table supports the surrounding discussion on Sample sustainment board.","FM 6-0 (16 May 2022), FM 6-0, m: Summary of Table 4-18. Sample sustainment board. This visual/table supports the surrounding discussion on Sample sustainment board.",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, m",en,complete,NO,v1,2026-05-07,2026-05-07
FM6_0_2022_CASE_0170_FULL,FM6_0_2022_FIGTAB,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,89,89,m,m,Figures and Tables,Table 4-18. Sample sustainment board,,case_full_text,Battle Rhythm and Meetings 0D\ Table 4-18. Sample sustainment board General Information Participants Title: Sustainment board or log synchronization meeting. Purpose: Synchronize sustainment operations with maneuver plan. Frequency: Daily.,239,60,case_example;full_text_reference,qa;staff_advice,medium,battle rhythm; meeting; board; sustainment,전투리듬; 회의; 위원회; 지속지원,Figures and Tables / Table 4-18. Sample sustainment board 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Figures and Tables
Section: Table 4-18. Sample sustainment board
Subsection: 
Type: case_full_text
Keywords: battle rhythm, meeting, board, sustainment
Text: Battle Rhythm and Meetings 0D\ Table 4-18. Sample sustainment board General Information Participants Title: Sustainment board or log synchronization meeting. Purpose: Synchronize sustainment operations with maneuver plan. Frequency: Daily.","FM 6-0 (16 May 2022), FM 6-0, m: Battle Rhythm and Meetings 0D\ Table 4-18. Sample sustainment board General Information Participants Title: Sustainment board or log synchronization meeting. Purpose: Synchronize sustainment operations with maneuver plan. Frequency: Daily.",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, m",en,complete,NO,v1,2026-05-07,2026-05-07
FM6_0_2022_CASE_0171_SUMMARY,FM6_0_2022_FIGTAB,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,90,90,D,D,Figures and Tables,Table 4-19. Sample targeting board,,case_summary,Summary of Table 4-19. Sample targeting board. This visual/table supports the surrounding discussion on Sample targeting board.,127,32,case_example;summary_reference,qa;staff_advice,medium,board; targeting,위원회; 표적처리,Figures and Tables / Table 4-19. Sample targeting board 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Figures and Tables
Section: Table 4-19. Sample targeting board
Subsection: 
Type: case_summary
Keywords: board, targeting
Text: Summary of Table 4-19. Sample targeting board. This visual/table supports the surrounding discussion on Sample targeting board.","FM 6-0 (16 May 2022), FM 6-0, D: Summary of Table 4-19. Sample targeting board. This visual/table supports the surrounding discussion on Sample targeting board.",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, D",en,complete,NO,v1,2026-05-07,2026-05-07
FM6_0_2022_CASE_0172_FULL,FM6_0_2022_FIGTAB,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,90,90,D,D,Figures and Tables,Table 4-19. Sample targeting board,,case_full_text,Chapter 4 0D\ Table 4-19. Sample targeting board General Information Participants Title: Targeting board. Purpose: Obtain approval of proposed targeting priorities and objectives. Frequency: Daily. Duration: One hour,216,54,case_example;full_text_reference,qa;staff_advice,medium,board; targeting,위원회; 표적처리,Figures and Tables / Table 4-19. Sample targeting board 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Figures and Tables
Section: Table 4-19. Sample targeting board
Subsection: 
Type: case_full_text
Keywords: board, targeting
Text: Chapter 4 0D\ Table 4-19. Sample targeting board General Information Participants Title: Targeting board. Purpose: Obtain approval of proposed targeting priorities and objectives. Frequency: Daily. Duration: One hour","FM 6-0 (16 May 2022), FM 6-0, D: Chapter 4 0D\ Table 4-19. Sample targeting board General Information Participants Title: Targeting board. Purpose: Obtain approval of proposed targeting priorities and objectives. Frequency: Daily. Duration: One hour",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, D",en,complete,NO,v1,2026-05-07,2026-05-07
FM6_0_2022_CASE_0173_SUMMARY,FM6_0_2022_FIGTAB,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,93,93,D,D,Figures and Tables,Figure 5-1. Achieving understanding,,case_summary,Summary of Figure 5-1. Achieving understanding. This visual/table supports the surrounding discussion on Achieving understanding.,129,33,case_example;summary_reference,qa;staff_advice,medium,achieving; understanding; summary; figure; visual,,Figures and Tables / Figure 5-1. Achieving understanding 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Figures and Tables
Section: Figure 5-1. Achieving understanding
Subsection: 
Type: case_summary
Keywords: achieving, understanding, summary, figure, visual
Text: Summary of Figure 5-1. Achieving understanding. This visual/table supports the surrounding discussion on Achieving understanding.","FM 6-0 (16 May 2022), FM 6-0, D: Summary of Figure 5-1. Achieving understanding. This visual/table supports the surrounding discussion on Achieving understanding.",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, D",en,complete,NO,v1,2026-05-07,2026-05-07
FM6_0_2022_CASE_0174_FULL,FM6_0_2022_FIGTAB,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,93,93,D,D,Figures and Tables,Figure 5-1. Achieving understanding,,case_full_text,"the lowest level, processing transforms data into information. Analysis then refines information into knowledge. Commanders and staffs then apply judgment to transform knowledge into understanding. Commanders and staffs continue a progressive development of learning, as organizations and individuals assign meaning and value at each level. (See figure 5-1 for the four meanings.) Figure 5-1. Achieving understanding 5-4. In the context of decision making, data consists of unprocessed observations detected by a collector of any kind (human, mechanical, or electronic) (ADP 6-0). In most organizations, data flow from subordinate organizations to command posts (CPs). Subordinate units push data to inform higher echelon headquarters of events that facilitate situational understanding. Data can be quantified, stored, and organized in files and databases; however, data only become useful when processed into information.",923,231,case_example;full_text_reference,qa;staff_advice,medium,commander; staff; command post,지휘관; 참모; 지휘소,Figures and Tables / Figure 5-1. Achieving understanding 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Figures and Tables
Section: Figure 5-1. Achieving understanding
Subsection: 
Type: case_full_text
Keywords: commander, staff, command post
Text: the lowest level, processing transforms data into information. Analysis then refines information into knowledge. Commanders and staffs then apply judgment to transform knowledge into understanding. Commanders and staffs continue a progressive development of learning, as organizations and individuals assign meaning and value at each level. (See figure 5-1 for the four meanings.) Figure 5-1. Achieving understanding 5-4. In the context of decision making, data consists of unprocessed observations detected by a collector of any kind (human, mechanical, or electronic) (ADP 6-0). In most organizations, data flow from subordinate organizations to command posts (CPs). Subordinate units push data to inform higher echelon headquarters of events that facilitate situational understanding. Data can be quantified, stored, and organized in files and databases; however, data only become useful when processed into information.","FM 6-0 (16 May 2022), FM 6-0, D: the lowest level, processing transforms data into information. Analysis then refines information into knowledge. Commanders and staffs then apply judgment to transform knowledge into understanding. Commanders and staffs continue a progressive development of learning, as organizations and individuals assign meaning and value at each level. (See figure 5-1 for the four meanings.) Figure 5-1. Achieving understanding 5-4. In the context of decision m",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, D",en,complete,NO,v1,2026-05-07,2026-05-07
FM6_0_2022_CASE_0175_SUMMARY,FM6_0_2022_FIGTAB,FM6_0_2022,"FM 6-0, Commander and Staff Organization and Operations",FM 6-0,16 May 2022,"Headquarters, Department of the Army",ARN35404-FM_6-0-000-WEB-1.pdf,112,112,D,D,Figures and Tables,Table 6-1. Example common operational picture checklist,,case_summary,Summary of Table 6-1. Example common operational picture checklist. This visual/table supports the surrounding discussion on Example common operational picture checklist.,170,43,case_example;summary_reference,qa;staff_advice,medium,common operational picture,공통작전상황도,Figures and Tables / Table 6-1. Example common operational picture checklist 관련 교리 내용을 설명하는 청크.,"Document: FM 6-0, Commander and Staff Organization and Operations
Chapter: Figures and Tables
Section: Table 6-1. Example common operational picture checklist
Subsection: 
Type: case_summary
Keywords: common operational picture
Text: Summary of Table 6-1. Example common operational picture checklist. This visual/table supports the surrounding discussion on Example common operational picture checklist.","FM 6-0 (16 May 2022), FM 6-0, D: Summary of Table 6-1. Example common operational picture checklist. This visual/table supports the surrounding discussion on Example common operational picture checklist.",public,Use only as doctrinal reference; do not infer classified or current unit-specific procedures beyond the cited text.,"FM 6-0, D",en,complete,NO,v1,2026-05-07,2026-05-07
